"sep=,"
Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,AUGUSTO JOÃO FAUSTO VICENTE MBAZO,VENÂNCIO ANTÓNIO BILA MONDLANE
NCIO ANTÓNIO BILA MONDLANE,RASAQUE SILVANO MANHIQUE,VICENTE JOSÉ VICENTE,DENNY BENTO TIMANE,ANDRÉ JOSÉ BALATE,ABNER MENETE MADANGUE,EUNICE F U S C A VALGY
VALGY,CARLOS XAVIER PEDRO,ENOQUE JOÃO JALA,TOMÁS JOSÉ FELÍX,JOAO PAULINO JASSE,LOURENÇO VASCO CHONGO,JANEIRO PEDRO ANTONIO GEQUESSENE,PAULO PANDE CHITIVA,EDMUNDO JORGE GRUMOR,GERALDO ÂNGELO MUTUQUE,ALCINDA DA CONCEIÇÃO,GERALDINA SARIFA FRANCISCO UTCHAVO BONIFÁCIO,RAFAEL FRANCÍSCO MACUACUA,SILVÉRIO PEDRO EUGÉNIO SAMUEL,HENRIQUE EUGÊNIO  CHIRRIME,ABDUL GAFUR MAMADE HOSSENE ISSUFO,DELTA LUÍS COSSA,AUGUSTO DOS SANTOS PELEMBE,ANTÓNIO PEDRO MUCHANGA,JÚLIO JOSÉ PARRUQUE,JOSE  MANUEL FLORES,MIGUEL RAFAEL SIMBINE MABOTE,ZAURIA MAIMUNA ADAMO,ANTONIO JOAQUIM MASSINGUE,QUINITO BERNARDO MOISES MUIANGA,MANUEL JULIÃO NGALE,RAHIL SAMSSER KHAN,AHMAD SHAFEE ISMAIL SIDAT,CUSTÓDIO SALVADOR VASCO MATHE,ARMINDO ALEXANDRE GUSTAVO CHEMBANE,ANANIAS ALFREDO MANHIÇA,CARVALHO EDUARDO MBEVE,LUIS JOSSIAS MUNGUAMBE,SAMITO ZACARIAS DACHE,MANASSE ALEXANDRE MULHOVO,FELIX FELISBERTO TIVANE,OSSUMANE CHAHABUDINE ADAMO,CLARA FABIÃO MUCAVELE,MOISES GABRIEL FERNANDO NHABANGA,MUFUNDISSE NHAMBOZE CHILENGUE,JOÃO FRANCISCO COSSA,NARCISO MANUEL CUMBANE,RAMAL MUSSAGY,HEIQUE MÁRIO ANTÓNIO SITOE,HERMINIO EUSEBIO NOVELA,FRANCELINA SEBASTIÃO NHANTUMBO,LEONARDO TIODOSIO CHISSANO,ARLINDO AFONSO,JOSÉ VASCO MOIANE,ELEUTÉRIO JOSÉ GOMES MAPSANGANHE,LURDES DOMINGOS USSIVANE MUCHAVE,VICENTE FLOR LANGA,HENRIQUE ALBINO MACHAVA,JOSÉ MOISÉS VALOI,VASCO MUPATUA BALOI,AGEU ARMANDO NGOVENE,LUÍS ALFEU MANHICE,ALBERTO CHALE LIMA MUJOVO,ABÍLIO JOSÉ PAULO,CONSTANTINO MANUEL SEVENE,HELENA ANTONIO DA SILVA MACUL,BENEDITO EDUARDO GUIMINO,JOEL JEREMIAS,MAMUDO BENE HAGER MAMUDO,ISSUFO FRANCISCO,JOANA JORGE MAGENGE,ROGÉRIO ALBINO CANDA,JOVIAL SETINA MUTOMBENE MARRENGUE DA CRUZ,VERDIANO SAMUEL MASSINGUE,CHAILE PEDRO MATIMO,ROBERTO FRANCISCO ZUNGUZE,DANIEL PATRÍCIO MACARRINGUE,JOAQUIM QUINITO FRANCISCO VILANCULO,WILIAMO SIMÃO TUNZINE,ALBANO CARIGE ANTÓNIO,GERALDO ALEXANDRE CARVALHO,STELA DA GRAÇA MAGALHÃES PINTO NOVO ZECA,LEOLINOVE BRITO SIVIA TITIA,MOISÉS JORGE LAUZO,LINO LOURENÇO EUSTÁQUIO,NAIRA CARDOSO VIRGÍLIO,BERNARDO JOÃO,TOMÁS ANTÓNIO JÓ,CRISTÓVÃO FILIPE SOARES,MANUEL VIRADE CHAPARICA,SEMEDO ARMANDO BARRETO,BENÍCIO SIÚCHA CHIMUÉ,ANTÓNIO CHARUMAR JOÃO,DANIEL MADEIRA MISSASSE,MUREZE ROBERTO MANUEL,SABETE ELIAS MORAIS,JOÃO GERMANO AGOSTINHO,EUSÉBIO MENDOSO VASCO,JOÃO ALBERTO TANGUE,FLORINDO LUIS NTACUA,FELIZBERTO AMÉRICO,MARTINHO CELESTINO FRANCISCO,SATAR FERNANDO COLIMAO,CELESTINO TAPERERO FERNANDO,MANUEL SAMUEL MACOCOVE,JOÃO CARLOS GOMES FERREIRA,DIAMANTINO FRANSCISCO RANGARIZAI,MARCELINO  ESTEFANE AIRONE,BONIFÁCIO TIQUE QUEMBO,PEDRO ZACARIAS MAZONDE,ARONE TIMÓTEO MUSSUALHO,EDSON ISAIAS MAPSANGANHE,ARLINDO CESÁRIO,ESTEVÃO THULAIA LASSIMISSE,BERNARDO ARMANDO,LATIFO CAETANO ANTONIO VINHO,MAIBA UACHE,ZOLINHO NANGANANHE,JILANE ABDUL CONSTANTINO ARMANDO,ANTÓNIO FRANCISCO MINES,ROSA SAENE,MANUEL SILVA SUMILA,RAUL FELIX RAPOSO,TOYOB NURMAHOMED CAMISSA,MAMANI BUNGA VALE,TEMOTIO BRANQUINHO MAFUTA,CATARINA OLINDA SALOMÃO,CARLOS PORTIMAO,CELESTINO BENTO,RICARDO FREDERICO FRANCISCO TOMAS,CESAR DE CARVALHO,HERNAN ESMAEL DOMINGOS ANTONIO DA SILVA,OLGA BASILIO MARQUEZA,ALBERTO CESAR MIRIÇÃO DOMINGOS,DOMINGOS DO ROSARIO NTEFULA TORCIDA,MARIA LUISA FERREIRA,LUCAS INACIO JOÃO,EVARISTO PEDRO FIDELIS,BRUNO HUBRE DRAMUSSE,MANUEL ANTÓNIO ALCULETE LOPES DE ARAÚJO,LOURENÇO ACIDE ABDUL GANI,SIMONE BRITPO OSSUMANE MAMUDO,SIMÕES JAIME JOSÉ,ENER RAFEL  FRANCISCO  RUNGO,FRANCISCO VASCO ASSANE,EDUARDO JOÃO LADRIA,VIRGILIO AGOSTINHO GABRIEL DINHEIRO,YAHAYA IBRAIMO USSENE CANANA,FERNANDO PEQUENINO,MANUELA DE JESUS FRANCISCO VARELA OPINCAI,PAULINO NICOPOLA,STELA LEONARDO FRANCISCO ARMANDO,BENJAMIM PINIFOLO,ABÍLIO ABEL MAGAIA,JOSÉ JONIMEIA JONASSE,LUCAS SIMONE MPEPO,ENOQUE DOMINGOS ZAQUEU,FELISBERTO ELIAS JEFURE MVUA,ANDRÉ MANUEL TXETXEMA,OTÍLIO EDUARDO MUNEQUELE,TOMÁS ALBERTO JOSÉ MUANAN`YALE,TEIXEIRA HELENE NATOTO,MANTEIGA BULAISSE,JOSÉ ANICETO FERNANDO,ORLANDO JANEIRO,BENEDITO SELIMANE MUSSA,OSSUFO RAJA,DALILA ABDUL RAIMO USSENE,MOMADE JAMAL MUTARICA,CARLOS SAIDE CHARE,PAULO VAHANLE,LUIS MADUBULA GIQUIRA,MARRUFO ABUDO,VICTOR ANTÓNIO,RACHADE CARVALHO,FILOMENA MUTOROPA,GAMITO DOS SANTOS CARLOS,SANTOS ALMEIDA,JOÃO OSCAR LEITE SOUSA,JOÃO SALVADOR ASSUMANE,OSVALDO ANTÓNIO CELESTINO,FELICIANO DA COSTA ARESTIDES MUCHILIPO,BERNEGILTO ANTONIO INLALA,LUCAS MANUEL TORIEQUE ,MÁRIO ADRIANO MUIMELA,NELSON HUMBERTO DE AZEVEDO MANUEL PEDRO,SÉRGIO BERNARDINO,AMISSE GERONIMO,SALIMO MUSSA,ABDUL RAHIMO MOMADE HACHIRO ZAINADINE,MOMADE AMISSE ALI,OSSUFO COMBO MUHOLE ASSUMANE,AIUPA EBURAMO NACOZERIA,LÚCIA XAVIER AFATE,RUI CHONG SAW,MANUEL  FRANCISCO TOCOVA,PEDRO FLORÊNCIO,ABDUL AMIDE ALIMAMAD,VELASCO JOSÉ,JOSE MAQUINA CAMA,CARLOS BERNARDO,RAÚL NOVINTE,FARUK MOMADE NURO,SARAIVA MUNHALACA,RAMIRO RENÉ PEDRO,EGAS CARDOSO MALAQUIAS QUILOWE,CECILIA AMELIA DANIEL MACUACUA MAZULA,AMELIA CAETANO MORREIRA,ADELIA HINA CASIMIRO,MARTINHO GONÇALVES EDUARDO,ALICORA NTUTUNHA,VICENTE JORGE,SANTOS JOAQUIM ERNESTO PAITO,ABÍLIO JOSÉ JAMIQUE,SIMIAO ROBERTO AMIMO,MANSUR CASSAMO,MACHUDE CHALE MOMADE,AMIDO ANTONIO,SATAR ABDULGANI,ALMEIDA DALI,ASSANE MUIDINE,MAGIDO MASSAIBO,ISSA TARMAMADE,ARMANDO CARLOS CIPRIANO,BENJAMIM AUGUSTO,CECÍLIO ANLI CHABANE,SAIDE ABDALA,SELEMANE OMAR,HELENA BANDEIRA,PAULO WENG SAN,HORÁCIO ALBERTO SAWAKA,FRANCISCO MAIAIA,MANUEL PITA ALAVALAVE,FAISS RODRIGUES JAIME GERENTE,MÁRIO CINQUENTA NAÚLA,LUÍS RAIMUNDO,DAMIÃO FANESSE,BONIFÁCIO MARTINHO VERUA MUAPAREIA,DAMIÃO FRANCISCO LISSIMBA,MANUEL BENJAMIM RAMIRES,ANTÓNIO SIQUEIA,WALA BERNARDO DAÚDA,BONIFÁCIO MANUEL,ARMANDO AUGUSTO LEITE E SOUSA,RACHIDE BUANAUSSE,PEDRO BAPTISTA SALIMO,0RLANDO JOSE LEITE DE SOUSA,LUÍS ANTÓNIO SAIDE JUMO,CASSIMO MPUHUA,RAJABO ALIFA,SAMADO IMEDE,VASCO ANTÓNIO,PAULO CHICOMAUSSICO,ANDRE DINIS AMBROSIO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
