Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,JPC,CAD,E-POVO,UE,PPPM,PVM,PASOMO,SCM,PDM,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA COMUM. DE MOÇAMBIQUE,1105201 .,800,287,31,216,5,0,0,0,1,1,0,0,1,542,2,17,561,239
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA COMUM. DE MOÇAMBIQUE,1105202 .,800,285,12,199,5,0,0,0,0,1,0,0,0,502,3,12,517,283
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA COMUM. DE MOÇAMBIQUE,1105203 .,753,250,24,173,3,0,0,1,0,0,0,0,0,451,2,9,462,291
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA PRIMÁRIA IV CONGRESSO,1105301 .,800,363,25,147,0,0,3,0,1,0,0,1,0,540,9,12,561,239
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA PRIMÁRIA IV CONGRESSO,1105302 .,800,297,25,174,2,0,0,0,0,0,0,0,0,498,2,18,518,282
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA PRIMÁRIA IV CONGRESSO,1105303 .,800,289,24,186,2,2,1,0,0,0,0,0,0,504,3,13,520,280
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA PRIMÁRIA IV CONGRESSO,1105304 .,800,285,24,185,2,0,3,0,1,0,1,0,0,501,4,9,514,286
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,ESCOLA PRIMÁRIA IV CONGRESSO,1105305 .,650,225,18,141,0,0,1,0,0,0,1,0,0,386,1,11,398,252
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,FOTO CALANGA  QUART 22- RELENTO,1105401 .,800,312,35,191,0,0,0,0,0,1,0,0,0,539,6,9,554,246
MAPUTO CIDADE,MUNICIPAL KAMAXAQUENE,MUNICIPAL KAMAXAQUENE,URBANIZACAO,FOTO CALANGA  QUART 22- RELENTO,1105402 .,444,184,6,96,1,0,0,0,0,0,0,0,0,287,3,3,293,151
