Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,JPC,CAD,E-POVO,UE,PPPM,PVM,PASOMO,SCM,PDM,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,CAMPO PRÓXIMO DO CRPS - RELENTO,1110206 .,800,268,22,168,1,0,0,0,0,1,0,1,0,461,4,22,487,313
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,CAMPO PRÓXIMO DO CRPS - RELENTO,1110207 .,800,262,35,168,0,0,0,1,0,0,0,1,0,467,2,10,479,321
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,CAMPO PRÓXIMO DO CRPS - RELENTO,1119301 .,383,111,14,73,2,1,0,0,0,0,0,1,0,202,1,7,210,173
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110501 .,800,299,17,149,0,0,0,0,0,1,1,0,0,467,7,5,479,321
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110502 .,800,279,19,165,2,0,0,0,0,0,0,0,0,465,3,10,478,322
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110503 .,800,278,13,151,1,0,0,0,0,0,0,0,2,445,3,6,454,346
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110504 .,800,281,19,149,3,1,1,0,0,0,0,0,0,454,7,14,475,325
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110505 .,800,221,27,173,0,0,0,0,1,0,0,0,0,422,4,11,437,363
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110506 .,800,274,16,149,3,1,1,0,0,0,0,0,1,445,4,18,467,333
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110507 .,800,241,20,151,1,0,0,0,0,0,0,1,1,415,3,9,427,373
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. 9 DE AGOSTO,1110508 .,450,158,11,69,0,0,0,1,0,0,0,1,0,240,2,14,256,194
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. COMPLETA DE GUEBU,1110401 .,800,304,17,172,1,1,0,1,0,0,0,0,0,496,7,20,523,277
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. COMPLETA DE GUEBU,1110402 .,800,275,23,176,0,0,0,0,0,0,1,0,0,475,6,13,494,306
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. COMPLETA DE GUEBU,1110403 .,800,308,21,179,1,0,0,0,0,0,1,0,2,512,6,7,525,275
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. COMPLETA DE GUEBU,1110404 .,800,254,27,180,2,0,0,0,0,0,1,0,0,464,4,26,494,306
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. COMPLETA DE GUEBU,1110405 .,800,267,25,176,1,1,0,0,0,2,0,1,1,474,4,9,487,313
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. COMPLETA DE GUEBU,1110406 .,800,252,22,159,1,0,0,0,0,0,0,1,0,435,0,9,444,356
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA P. COMPLETA DE GUEBU,1110407 .,498,160,15,97,1,0,0,0,0,0,0,1,0,274,4,3,281,217
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA SEC. NELSON MANDELA,1110001 .,800,273,15,121,2,1,2,0,0,0,1,0,0,415,11,32,458,342
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,ESCOLA SEC. NELSON MANDELA,1110002 .,728,217,20,116,1,0,0,0,0,1,0,0,0,355,8,11,374,354
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUARTEIRÃO 15 "B" -RELENTO,1110301 .,800,314,21,194,3,2,1,0,0,1,0,0,0,536,4,9,549,251
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUARTEIRÃO 15 "B" -RELENTO,1110302 .,800,265,25,152,2,0,0,0,0,0,0,0,0,444,6,8,458,342
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUARTEIRÃO 15 "B" -RELENTO,1110303A .,400,129,17,89,2,0,1,0,0,0,0,0,0,238,0,4,242,158
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUARTEIRÃO 15 "B" -RELENTO,1110303B .,511,158,17,99,0,0,0,0,0,1,0,0,0,275,6,3,284,227
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUINTA CHILUVANE,1110101 .,800,369,21,159,0,1,0,0,1,0,1,0,0,552,8,24,584,216
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUINTA CHILUVANE,1110102 .,800,293,37,200,2,1,0,0,0,1,1,0,0,535,6,11,552,248
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUINTA CHILUVANE,1110103 .,800,319,33,174,1,1,0,0,0,0,1,1,0,530,3,10,543,257
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUINTA CHILUVANE,1110104 .,800,293,28,183,1,0,0,0,1,0,1,1,0,508,4,10,522,278
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUINTA CHILUVANE,1110105 .,800,283,36,183,6,0,1,0,0,0,1,1,0,511,3,14,528,272
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,QUINTA CHILUVANE,1110106 .,523,188,21,118,0,1,1,0,0,0,0,0,0,329,2,9,340,183
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110601 .,800,310,28,160,2,0,0,1,0,0,1,1,0,503,3,21,527,273
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110602 .,800,309,27,202,1,1,0,0,0,0,0,0,0,540,7,15,562,238
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110603 .,800,271,37,191,2,0,0,1,0,1,1,0,0,504,6,19,529,271
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110604 .,800,341,29,199,7,2,0,0,1,0,0,0,0,579,2,13,594,206
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110605 .,800,309,26,171,6,1,0,0,0,1,0,1,0,515,1,7,523,277
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110606 .,800,322,28,169,0,1,0,1,0,0,1,2,0,524,4,5,533,267
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110607 .,800,303,38,181,6,1,0,0,0,0,0,0,1,530,4,9,543,257
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAHOTAS,WACHITSENA - RELENTO,1110608 .,436,134,21,96,5,0,0,0,0,0,0,0,0,256,2,1,259,177
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA MAVALANE "A",1107501 .,800,366,13,152,1,0,0,0,1,0,0,0,0,533,9,11,553,247
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA MAVALANE "A",1107502 .,800,336,18,157,1,0,0,0,0,1,0,1,0,514,9,1,524,276
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA MAVALANE "A",1107503 .,800,318,18,142,4,1,1,0,1,0,0,0,0,485,8,14,507,293
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA MAVALANE "A",1107504 .,800,319,21,155,2,1,0,0,0,0,0,1,1,500,7,13,520,280
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA MAVALANE "A",1107505A .,400,139,13,72,0,0,1,1,0,2,0,2,0,230,0,2,232,168
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA MAVALANE "A",1107505B .,684,225,13,131,3,1,1,0,0,0,0,2,1,377,2,5,384,300
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA UNIDADE 27,1107301 .,800,315,16,171,2,0,2,0,0,1,0,8,0,515,9,20,544,256
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA UNIDADE 27,1107302 .,800,382,25,134,0,0,1,0,0,0,1,3,0,546,4,13,563,237
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA UNIDADE 27,1107303 .,800,341,25,158,0,0,0,0,0,2,0,5,0,531,5,12,548,252
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ESCOLA PRIMÁRIA UNIDADE 27,1107304 .,550,223,13,97,3,0,0,0,0,0,1,2,1,340,3,7,350,200
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ZONA 8- RELENTO,1107401 .,800,319,24,208,0,0,0,0,2,1,0,1,2,557,7,12,576,224
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ZONA 8- RELENTO,1107402 .,800,289,25,201,7,0,0,1,0,0,0,1,0,524,6,11,541,259
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ZONA 8- RELENTO,1107403 .,800,250,23,192,3,0,0,0,0,0,0,0,0,468,5,24,497,303
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " A",ZONA 8- RELENTO,1107404 .,596,206,18,142,2,0,0,2,0,0,0,0,0,370,1,0,371,225
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " B ",ESCOLA PRIMÁRIA MAVALANE "B",1107601 .,800,290,9,159,1,1,1,0,1,0,0,0,0,462,7,16,485,315
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " B ",ESCOLA PRIMÁRIA MAVALANE "B",1107602 .,800,272,19,177,1,0,1,0,0,1,1,0,0,472,9,22,503,297
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " B ",ESCOLA PRIMÁRIA MAVALANE "B",1107603 .,800,286,20,150,2,0,0,0,0,0,0,0,0,458,5,3,466,334
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " B ",ESCOLA PRIMÁRIA MAVALANE "B",1107604 .,800,263,26,151,1,0,1,1,0,0,1,1,0,445,10,9,464,336
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " B ",ESCOLA PRIMÁRIA MAVALANE "B",1107605A .,400,125,8,76,0,1,0,1,0,0,1,2,0,214,1,1,216,184
MAPUTO CIDADE,MUNICIPAL KAMAVOTA,MUNICIPAL KAMAVOTA,MAVALANE " B ",ESCOLA PRIMÁRIA MAVALANE "B",1107605B .,498,153,12,86,1,0,0,0,0,0,0,1,0,253,2,5,260,238
