Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,JPC,CAD,E-POVO,UE,PPPM,PVM,PASOMO,SCM,PDM,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
MAPUTO CIDADE,MUNICIPAL KANYAKA,MUNICIPAL KANYAKA,INGUANE,ESCOLA PRIMÁRIA DE NOGE,1118901 .,314,232,12,27,0,0,0,0,0,0,0,1,0,272,2,5,279,35
MAPUTO CIDADE,MUNICIPAL KANYAKA,MUNICIPAL KANYAKA,INGUANE,POSTO DE FAROL - RELENTO,1119001 .,304,232,19,9,1,0,0,0,0,0,1,0,0,262,0,9,271,33
MAPUTO CIDADE,MUNICIPAL KANYAKA,MUNICIPAL KANYAKA,INGUANE,POSTO DE NGOMELA - RELENTO,1119201 .,220,171,11,16,0,0,0,0,0,0,0,0,0,198,1,5,204,16
MAPUTO CIDADE,MUNICIPAL KANYAKA,MUNICIPAL KANYAKA,KANYAKA,ESCOLA PRIMÁRIA INHACA SEDE,1118601 .,788,535,42,61,1,1,0,0,1,2,0,0,2,645,6,9,660,128
MAPUTO CIDADE,MUNICIPAL KANYAKA,MUNICIPAL KANYAKA,MALHANGALENE,ESCOLA PRIMÁRIA INHACA MALHANGALENE,1118801 .,786,585,33,18,3,0,2,2,0,0,0,0,0,643,5,20,668,118
MAPUTO CIDADE,MUNICIPAL KANYAKA,MUNICIPAL KANYAKA,MANDENDE,ESCOLA  PRIMÁRIA MANDENDE,1119101 .,516,372,21,35,0,0,0,0,0,0,1,2,0,431,7,11,449,67
MAPUTO CIDADE,MUNICIPAL KANYAKA,MUNICIPAL KANYAKA,NCALANE,NCALANE,1111801 .,401,227,37,37,0,1,1,0,0,1,1,0,0,305,7,14,326,75
