Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
GAZA,D. XAI-XAI,SEDE,B.C UNIDADE B,EPC EDUARDO MONDLANE,0900704 .,800,198,22,43,263,2,5,270,530
GAZA,D. XAI-XAI,SEDE,B.C UNIDADE B,EPC EDUARDO MONDLANE,0900705A .,400,185,32,46,263,2,3,268,132
GAZA,D. XAI-XAI,SEDE,B.C UNIDADE B,EPC EDUARDO MONDLANE,0900705B .,503,216,25,57,298,1,3,302,201
GAZA,D. XAI-XAI,SEDE,B.C.COCA MISSAVA,EPC AMÍLCAR CABRAL,0900601 .,800,422,20,85,527,5,11,543,257
GAZA,D. XAI-XAI,SEDE,B.C.COCA MISSAVA,EPC AMÍLCAR CABRAL,0900602 .,800,331,18,80,429,2,6,437,363
GAZA,D. XAI-XAI,SEDE,B.C.COCA MISSAVA,EPC AMÍLCAR CABRAL,0900603 .,624,295,18,82,395,1,13,409,215
GAZA,D. XAI-XAI,SEDE,B.C.COCA MISSAVA,EPC COCA MISSAVA,0900501 .,800,431,32,78,541,9,18,568,232
GAZA,D. XAI-XAI,SEDE,B.C.COCA MISSAVA,EPC COCA MISSAVA,0900502 .,800,537,20,64,621,5,16,642,158
GAZA,D. XAI-XAI,SEDE,B.C.COCA MISSAVA,EPC COCA MISSAVA,0900503 .,800,401,30,74,505,10,19,534,266
GAZA,D. XAI-XAI,SEDE,B.C.COCA MISSAVA,EPC COCA MISSAVA,0900504 .,584,273,18,56,347,7,8,362,222
