Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 - 25 DE SETEMBRO,0602404 .,800,194,17,240,451,8,15,474,326
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 - 25 DE SETEMBRO,0602405 .,800,187,18,238,443,4,4,451,349
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 - 25 DE SETEMBRO,0602406 .,800,169,20,271,460,9,9,478,322
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 - 25 DE SETEMBRO,0602407 .,800,172,20,267,459,4,6,469,331
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 - 25 DE SETEMBRO,0602408 .,800,162,12,268,442,6,2,450,350
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 - 25 DE SETEMBRO,0602409 .,580,87,14,155,256,5,2,263,317
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 - 25 DE SETEMBRO,0614901 .,782,141,20,222,383,3,4,390,392
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601901 .,800,256,25,260,541,12,6,559,241
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601902 .,800,218,17,268,503,5,14,522,278
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601903 .,800,215,15,276,506,8,6,520,280
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601904 .,800,208,13,253,474,8,6,488,312
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601905 .,800,182,11,258,451,11,25,487,313
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601906 .,800,191,12,262,465,7,7,479,321
MANICA,CHIMOIO,POSTO ADMINISTRATIVO URBANO Nº 3,NÃO APLICÁVEL,EP1E2 MUDZINGADZI,0601907 .,800,158,8,254,420,8,5,433,367
