"sep=,"
Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC CONTAP,0410104 .,800,220,233,8,461,12,44,517,283
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC CONTAP,0410105 .,800,155,201,11,367,4,82,453,347
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC CONTAP,0410106A .,601,112,176,13,301,3,32,336,265
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC CONTAP,0410106B .,445,79,119,15,213,6,17,236,209
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409901 .,800,312,193,25,530,11,16,557,243
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409902 .,800,284,245,16,545,20,3,568,232
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409903 .,800,283,207,8,498,5,39,542,258
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409904 .,800,270,196,20,486,9,7,502,298
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409905 .,800,245,193,13,451,12,46,509,291
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409906 .,800,197,214,14,425,9,31,465,335
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409907 .,800,192,159,27,378,6,49,433,367
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONEIA,0409908 .,739,186,163,13,362,5,24,391,348
ZAMBEZIA,GURUÉ,GURUÉ SEDE,GURUÉ CIDADE,EPC MONTES NAMULI,0410301 .,800,453,152,21,626,8,31,665,135
