"sep=,"
Província,Distrito,Posto Administrativo,Localidade,Local,Código da Assembleia de Voto,Número de Eleitores Inscritos,FRELIMO,MDM,RENAMO,Votos Válidos,Votos Nulos,Votos em Branco,Total de Votantes,Abstenções
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC 7 DE ABRIL,1018705 .,751,232,23,85,340,4,6,350,401
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC CHIBUCUTSO,1026501A .,400,221,9,10,240,10,6,256,144
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC CHIBUCUTSO,1026501B .,452,241,13,13,267,6,9,282,170
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1017801 .,800,331,49,110,490,6,19,515,285
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1017802 .,800,312,49,112,473,8,16,497,303
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1017803 .,800,268,50,128,446,3,16,465,335
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1017804 .,800,289,52,142,483,6,16,505,295
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1017805A .,400,125,28,68,221,3,5,229,171
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1017805B .,509,177,24,96,297,7,3,307,202
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1020104A .,800,285,46,104,435,4,12,451,349
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1020104B .,735,214,46,110,370,1,7,378,357
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MANHIÇA,1020105 .,531,140,25,84,249,0,9,258,273
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MITILENE,1018402 .,621,357,16,50,423,8,11,442,179
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MULEMBJA,10179 01 .,800,339,46,121,506,7,20,533,267
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MULEMBJA,1017902 .,800,300,48,142,490,1,19,510,290
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MULEMBJA,1017903 .,800,280,40,133,453,12,10,475,325
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MULEMBJA,1017904 .,800,250,37,120,407,6,17,430,370
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC MULEMBJA,1017905 .,418,101,17,44,162,5,12,179,239
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC RIBANGUA,1018001 .,800,288,51,118,457,19,24,500,300
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC RIBANGUA,1018002 .,800,249,46,122,417,7,21,445,355
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC RIBANGUA,1018003 .,800,213,45,110,368,12,10,390,410
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC RIBANGUA,1018004 .,364,86,18,46,150,1,7,158,206
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC RIBJENE,1026801 .,298,119,6,20,145,10,11,166,132
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC TIMAQUENE,1018201 .,800,374,19,37,430,12,47,489,311
MAPUTO PROVÍNCIA,MANHIÇA,MANHIÇA SEDE,MANHIÇA-SEDE,EPC TIMAQUENE,1018202 .,228,81,5,13,99,1,3,103,125
